,accession,name,class,seq_len,is_mongrel,have_contig,complete,shotgun,chromosome
3706,NC_060505,"Drosophila malagassya mitochondrion, complete genome",Insecta,16019,False,False,True,False,False
3707,NC_029248,"Pteronarcella badia mitochondrion, complete genome",Insecta,15585,False,False,True,False,False
3708,NC_034107,"Aciculitermes maymyoensis mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
3709,NC_029873,"Endoclita signifer mitochondrion, complete genome",Insecta,15285,False,False,True,False,False
3710,NC_033890,"Aporia martineti mitochondrion, complete genome",Insecta,15192,False,False,True,False,False
3711,NC_036008,"Culex camposi isolate MS04_38 mitochondrion, complete genome",Insecta,15570,False,False,True,False,False
3712,LR999969,"Tachina fera genome assembly, organelle: mitochondrion",Insecta,17376,False,False,False,False,False
3713,NC_034076,"Ophiotermes grandilabius mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
3714,NC_057546,"Nebrioporus vagrans voucher IBE<ESP> RA588 mitochondrion, complete genome",Insecta,18504,False,False,True,False,False
3715,NC_032301,"Stenella longirostris isolate z0000065 mitochondrion, complete genome",Mammalia,16370,False,False,True,False,False
3716,NC_027290,"Bactrocera tau voucher SZYD13070005_A mitochondrion, complete genome",Insecta,15687,False,False,True,False,False
3717,NC_012103,"Pecari tajacu mitochondrion, complete genome",Mammalia,16839,False,False,True,False,False
3718,NC_041250,"Microtus agrestis mitochondrion, complete genome",Mammalia,16297,False,False,True,False,False
3719,NC_044420,"Corythucha marmorata mitochondrion, complete genome",Insecta,15635,False,False,True,False,False
3720,NC_003314,"Dugong dugon mitochondrion, complete genome",Mammalia,16850,False,False,True,False,False
3721,NC_035755,"Aquatica lateralis isolate Llat-01 mitochondrion, complete genome",Insecta,16719,False,False,True,False,False
3722,NC_036063,"Traulia minuta mitochondrion, complete genome",Insecta,15636,False,False,True,False,False
3723,NC_039878,"Limenitis populi voucher N1-4230 mitochondrion, complete genome",Insecta,15219,False,False,True,False,False
3724,NC_036325,"Myotis horsfieldii mitochondrion, complete genome",Mammalia,17083,False,False,True,False,False
3725,NC_017744,"Athyma sulpitia mitochondrion, complete genome",Insecta,15268,False,False,True,False,False
3726,NC_039093,"Capreolus pygargus tianschanicus mitochondrion, complete genome",Mammalia,16357,False,False,True,False,False
3727,NC_035816,"Callosciurus prevostii isolate 8 mitochondrion, complete genome",Mammalia,16674,False,False,True,False,False
3728,NC_034236,"Delphinapterus leucas voucher NIBRMM0000113608 mitochondrion, complete genome",Mammalia,16386,False,False,True,False,False
3729,NC_027242,"Crocidura orientalis voucher FMNH212778 mitochondrion, complete genome",Mammalia,15452,False,False,True,False,False
3730,NC_042691,"Tramea virginia mitochondrion, complete genome",Insecta,15321,False,False,True,False,False
3731,NC_036274,"Vincenzellus ruficollis voucher BMNH 833403 mitochondrion, complete genome",Insecta,15754,False,False,True,False,False
3732,NC_020737,"Potamochoerus porcus isolate GLC18 mitochondrion, complete genome",Mammalia,16693,False,False,True,False,False
3733,NC_037395,"Choristoneura fumiferana mitochondrion, complete genome",Insecta,15304,False,False,True,False,False
3734,NC_007937,"Balaenoptera omurai mitochondrion, complete genome",Mammalia,16404,False,False,True,False,False
3735,NC_015529,"Mammuthus columbi mitochondrion, complete genome",Mammalia,16459,False,False,True,False,False
3736,NC_057433,"Platanista gangetica isolate Ganges_River_Dolphin-S1 mitochondrion, complete genome",Mammalia,16319,False,False,True,False,False
3737,NC_005279,"Monodon monoceros mitochondrion, complete genome",Mammalia,16383,False,False,True,False,False
3738,NC_007701,"Sclerophasma paresisense mitochondrion, complete genome",Insecta,15500,False,False,True,False,False
3739,NC_037042,"Eurydema maracandica mitochondrion, complete genome",Insecta,15391,False,False,True,False,False
3740,NC_060506,"Drosophila seguyi mitochondrion, complete genome",Insecta,16019,False,False,True,False,False
3741,NC_057194,"Amegilla calceifera mitochondrion, complete genome",Insecta,17728,False,False,True,False,False
3742,NC_028599,"Dacrila fallax mitochondrion, complete genome",Insecta,16802,False,False,True,False,False
3743,NC_057469,"Acanthopsyche nigraplaga voucher CNU13856 mitochondrion, complete genome",Insecta,15704,False,False,True,False,False
3744,NC_012694,"Moschus berezovskii mitochondrion, complete genome",Mammalia,16354,False,False,True,False,False
3745,NC_051486,"Monomorium pharaonis mitochondrion, complete genome",Insecta,15942,False,False,True,False,False
3746,NC_050257,"Roxasellana stellata mitochondrion, complete genome",Insecta,15361,False,False,True,False,False
3747,NC_036012,"Carcinocoris binghami mitochondrion, complete genome",Insecta,15344,False,False,True,False,False
3748,NC_037914,"Cardiodactylus muiri voucher MNHN-EO-ENSIF4179 mitochondrion, complete genome",Insecta,16328,False,False,True,False,False
3749,NC_028332,"Agasicles hygrophila mitochondrion, complete genome",Insecta,15917,False,False,True,False,False
3750,NC_007702,"Tamolanica tamolana mitochondrion, complete genome",Insecta,16055,False,False,True,False,False
3751,NC_036320,"Myotis auriculus mitochondrion, complete genome",Mammalia,17289,False,False,True,False,False
3752,NC_003039,"Trichosurus vulpecula mitochondrion, complete genome",Mammalia,17191,False,False,True,False,False
3753,OV121114,"Ischnura elegans genome assembly, organelle: mitochondrion",Insecta,25360,False,False,False,False,False
3754,NC_026780,"Manis tricuspis isolate GLC14 mitochondrion, complete genome",Mammalia,16570,False,False,True,False,False
3755,NC_024630,"Callicebus lugens mitochondrion, complete genome",Mammalia,16689,False,False,True,False,False
3756,NC_033861,"Junonia iphita isolate MZ mitochondrion, complete genome",Insecta,14957,False,False,True,False,False
3757,NC_048476,"Furipterus horrens mitochondrion, complete genome",Mammalia,16516,False,False,True,False,False
3758,NC_039949,"Orancistrocerus aterrimus mitochondrion, complete genome",Insecta,17972,False,False,True,False,False
3759,NC_012739,"Antheraea yamamai mitochondrion, complete genome",Insecta,15338,False,False,True,False,False
3760,NC_026457,"Parnassius cephalus mitochondrion, complete genome",Insecta,15343,False,False,True,False,False
3761,NC_014055,"Papilio maraho mitochondrion, complete genome",Insecta,16094,False,False,True,False,False
3762,NC_044712,"Anthonomus pomorum isolate 128 mitochondrion, complete genome",Insecta,17093,False,False,True,False,False
3763,NC_026990,"Polytremis jigongi voucher Pj_WTMM_2 mitochondrion, complete genome",Insecta,15353,False,False,True,False,False
3764,CM020940,"Canis lupus familiaris isolate Nala breed German Shepherd mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16720,False,True,True,True,False
3765,NC_034096,"Cylindrotermes parvignathus mitochondrion, complete genome",Insecta,14950,False,False,True,False,False
3766,NC_035611,"Peromyscus melanophrys mitochondrion, complete genome",Mammalia,16739,False,False,True,False,False
3767,NC_060671,"Neoperla bimaculata mitochondrion, complete genome",Insecta,15774,False,False,True,False,False
3768,NC_046922,"Myonycteris torquata isolate 1732 mitochondrion, complete genome",Mammalia,16728,False,False,True,False,False
3769,NC_038163,"Zenkerella insignis mitochondrion, complete genome",Mammalia,16684,False,False,True,False,False
3770,NC_007441,"Pantholops hodgsonii mitochondrion, complete genome",Mammalia,16498,False,False,True,False,False
3771,HG991990,"Colias croceus genome assembly, organelle: mitochondrion",Insecta,15183,False,False,False,False,False
3772,NC_054180,"Ptychoptera qinggouensis mitochondrion, complete genome",Insecta,15028,False,False,True,False,False
3773,NC_024825,"Nymphes myrmeleonoides mitochondrion, complete genome",Insecta,15712,False,False,True,False,False
3774,NC_063139,"Bryanellocoris orientalis mitochondrion, complete genome",Insecta,15606,False,False,True,False,False
3775,NC_037744,"Scipinia horrida mitochondrion, complete genome",Insecta,15660,False,False,True,False,False
3776,NC_058236,"Oenopia sauzeti mitochondrion, complete genome",Insecta,17630,False,False,True,False,False
3777,NC_042666,"Isophya major isolate BCiplak-Turkiye mitochondrion, complete genome",Insecta,15724,False,False,True,False,False
3778,NC_025949,"Murina leucogaster mitochondrion, complete genome",Mammalia,16823,False,False,True,False,False
3779,FR997856,"Schrankia costaestrigalis genome assembly, organelle: mitochondrion",Insecta,16078,False,False,False,False,False
3780,NC_016191,"Rhinolophus ferrumequinum korai mitochondrion, complete genome",Mammalia,16839,False,False,True,False,False
3781,NC_044702,"Paradyschiria parvula mitochondrion, complete genome",Insecta,14588,False,False,True,False,False
3782,NC_014453,"Lepilemur hubbardorum mitochondrion, complete genome",Mammalia,16854,False,False,True,False,False
3783,NC_027500,"Euchoreutes naso mitochondrion, complete genome",Mammalia,16705,False,False,True,False,False
3784,NC_007703,"Rangifer tarandus mitochondrion, complete genome",Mammalia,16362,False,False,True,False,False
3785,NC_058014,"Meleonoma mirabilis voucher GZUTCM M59-62 mitochondrion, complete genome",Insecta,15268,False,False,True,False,False
3786,NC_020680,"Axis axis isolate CYTO mitochondrion, complete genome",Mammalia,16349,False,False,True,False,False
3787,NC_058963,"Aethus nigritus voucher HEM151 mitochondrion, complete genome",Insecta,15774,False,False,True,False,False
3788,NC_013251,"Mongoloraphidia harmandi mitochondrion, complete genome",Insecta,16006,False,False,True,False,False
3789,NC_045902,"Macroxyela ferruginea mitochondrion, complete genome",Insecta,15465,False,False,True,False,False
3790,NC_027932,"Micromys minutus mitochondrion, complete genome",Mammalia,16232,False,False,True,False,False
3791,NC_005435,"Sorex unguiculatus mitochondrion, complete genome",Mammalia,17105,False,False,True,False,False
3792,NC_061652,"Paramarcius puncticeps mitochondrion, complete genome",Insecta,16065,False,False,True,False,False
3793,NC_010522,"Phthonandria atrilineata mitochondrion, complete genome",Insecta,15499,False,False,True,False,False
3794,NC_046728,"Adhemarius dariensis voucher NHMUK010928124 mitochondrion, complete genome",Insecta,15676,False,False,True,False,False
3795,NC_001779,"Rhinoceros unicornis mitochondrion, complete genome",Mammalia,16829,False,False,True,False,False
3796,NC_044961,"Lucanus fortunei mitochondrion, complete genome",Insecta,16591,False,False,True,False,False
3797,NC_050913,"Lethe syrcis mitochondrion, complete genome",Insecta,15252,False,False,True,False,False
3798,NC_037836,"Tingis cardui mitochondrion, complete genome",Insecta,14711,False,False,True,False,False
3799,NC_046055,"Bos grunniens x Bos taurus voucher DZO20190618 mitochondrion, complete genome",Mammalia,16322,True,False,True,False,False
3800,NC_030790,"Polyrhachis dives isolate PD1 mitochondrion, complete genome",Insecta,15761,False,False,True,False,False
3801,NC_051935,"Thesaurus albertalleni voucher 28_cucujid mitochondrion, complete genome",Insecta,15510,False,False,True,False,False
3802,NC_027109,"Euripus nyctelius mitochondrion, complete genome",Insecta,15417,False,False,True,False,False
3803,NC_038112,"Paracarsidara gigantea mitochondrion, complete genome",Insecta,15633,False,False,True,False,False
3804,NC_039715,"Appias remedios mitochondrion, complete genome",Insecta,15118,False,False,True,False,False
3805,NC_042812,"Placosternum urus mitochondrion, complete genome",Insecta,16233,False,False,True,False,False
3806,NC_060316,"Micromys erythrotis mitochondrion, complete sequence",Mammalia,16238,False,False,True,False,False
3807,NC_020794,"Redunca arundinum isolate MBP12 mitochondrion, complete genome",Mammalia,16439,False,False,True,False,False
3808,NC_053558,"Perlomyia isobeae mitochondrion, complete genome",Insecta,15795,False,False,True,False,False
3809,NC_060538,"Libellula quadrimaculata isolate DM1269 mitochondrion, complete genome",Insecta,15177,False,False,True,False,False
3810,NC_059869,"Sarcotachina subcylindrica mitochondrion, complete genome",Insecta,16109,False,False,True,False,False
3811,NC_045097,"Xystrocera globosa mitochondrion, complete genome",Insecta,15707,False,False,True,False,False
3812,NC_052692,"Epeurysa nawaii voucher NWHYX-0002 mitochondrion, complete genome",Insecta,15536,False,False,True,False,False
3813,NC_006993,"Cervus nippon centralis mitochondrion, complete genome",Mammalia,16663,False,False,True,False,False
3814,NC_022674,"Occasjapyx japonicus mitochondrion, complete genome",Mammalia,15746,False,False,True,False,False
3815,NC_037745,"Canthesancus helluo mitochondrion, complete genome",Insecta,15743,False,False,True,False,False
3816,NC_046928,"Rousettus madagascariensis voucher UADBA-43761 mitochondrion, complete genome",Mammalia,16777,False,False,True,False,False
3817,NC_021748,"Nilaparvata lugens mitochondrion, complete genome",Insecta,17619,False,False,True,False,False
3818,NC_024407,"Junonia almana isolate N877 mitochondrion, complete genome",Insecta,15256,False,False,True,False,False
3819,CM004180,"Mus musculus strain A/J mitochondrion, complete sequence, whole genome shotgun sequence",Mammalia,16300,False,True,True,True,False
3820,CM033171,"Phacochoerus africanus isolate W100 mitochondrion, whole genome shotgun sequence",Mammalia,16566,False,True,False,True,False
3821,NC_023936,"Eogystia hippophaecolus mitochondrion, complete genome",Insecta,15431,False,False,True,False,False
3822,NC_039667,"Ornebius kanetataki mitochondrion, complete genome",Insecta,16589,False,False,True,False,False
3823,NC_037790,"Anopheles peryassui clone AP21_28_2 mitochondrion, complete genome",Insecta,15417,False,False,True,False,False
3824,NC_039881,"Limenitis cleophas voucher N1-7258 mitochondrion, complete genome",Insecta,15228,False,False,True,False,False
3825,NC_060504,"Drosophila leontia mitochondrion, complete genome",Insecta,16019,False,False,True,False,False
3826,NC_012893,"Lymantria dispar mitochondrion, complete genome",Insecta,15569,False,False,True,False,False
3827,NC_033410,"Mindarus keteleerifoliae mitochondrion, complete genome",Insecta,15199,False,False,True,False,False
